,Date,Prefecture,Deaths(Cumulative)
13181,2021/2/7,Nara,42
13182,2021/2/7,Wakayama,15
13183,2021/2/7,Tottori,2
13184,2021/2/7,Shimane,0
13185,2021/2/7,Okayama,24
13186,2021/2/7,Hiroshima,95
13187,2021/2/7,Yamaguchi,27
13188,2021/2/7,Tokushima,15
13189,2021/2/7,Kagawa,17
13190,2021/2/7,Ehime,22
13191,2021/2/7,Kochi,17
13192,2021/2/7,Fukuoka,200
13193,2021/2/7,Saga,6
13194,2021/2/7,Nagasaki,35
13195,2021/2/7,Kumamoto,64
13196,2021/2/7,Oita,18
13197,2021/2/7,Miyazaki,20
13198,2021/2/7,Kagoshima,19
13199,2021/2/7,Okinawa,92
13200,2021/2/8,ALL,6474
13201,2021/2/8,Hokkaido,625
13202,2021/2/8,Aomori,13
13203,2021/2/8,Iwate,29
13204,2021/2/8,Miyagi,23
13205,2021/2/8,Akita,4
13206,2021/2/8,Yamagata,13
13207,2021/2/8,Fukushima,58
13208,2021/2/8,Ibaraki,80
13209,2021/2/8,Tochigi,56
13210,2021/2/8,Gunma,76
13211,2021/2/8,Saitama,415
13212,2021/2/8,Chiba,302
13213,2021/2/8,Tokyo,1035
13214,2021/2/8,Kanagawa,547
13215,2021/2/8,Niigata,12
13216,2021/2/8,Toyama,27
13217,2021/2/8,Ishikawa,60
13218,2021/2/8,Fukui,23
13219,2021/2/8,Yamanashi,15
13220,2021/2/8,Nagano,39
13221,2021/2/8,Gifu,82
13222,2021/2/8,Shizuoka,86
13223,2021/2/8,Aichi,450
13224,2021/2/8,Mie,35
13225,2021/2/8,Shiga,33
13226,2021/2/8,Kyoto,134
13227,2021/2/8,Osaka,1009
13228,2021/2/8,Hyogo,444
13229,2021/2/8,Nara,42
13230,2021/2/8,Wakayama,15
13231,2021/2/8,Tottori,2
13232,2021/2/8,Shimane,0
13233,2021/2/8,Okayama,24
13234,2021/2/8,Hiroshima,95
13235,2021/2/8,Yamaguchi,28
13236,2021/2/8,Tokushima,15
13237,2021/2/8,Kagawa,17
13238,2021/2/8,Ehime,22
13239,2021/2/8,Kochi,17
13240,2021/2/8,Fukuoka,214
13241,2021/2/8,Saga,6
13242,2021/2/8,Nagasaki,35
13243,2021/2/8,Kumamoto,66
13244,2021/2/8,Oita,18
13245,2021/2/8,Miyazaki,20
13246,2021/2/8,Kagoshima,19
13247,2021/2/8,Okinawa,94
13248,2021/2/9,ALL,6555
13249,2021/2/9,Hokkaido,627
13250,2021/2/9,Aomori,13
13251,2021/2/9,Iwate,29
13252,2021/2/9,Miyagi,23
13253,2021/2/9,Akita,4
13254,2021/2/9,Yamagata,13
13255,2021/2/9,Fukushima,59
13256,2021/2/9,Ibaraki,81
13257,2021/2/9,Tochigi,57
13258,2021/2/9,Gunma,76
13259,2021/2/9,Saitama,424
13260,2021/2/9,Chiba,304
13261,2021/2/9,Tokyo,1053
13262,2021/2/9,Kanagawa,561
13263,2021/2/9,Niigata,13
13264,2021/2/9,Toyama,27
13265,2021/2/9,Ishikawa,60
13266,2021/2/9,Fukui,23
13267,2021/2/9,Yamanashi,15
13268,2021/2/9,Nagano,39
13269,2021/2/9,Gifu,84
13270,2021/2/9,Shizuoka,87
13271,2021/2/9,Aichi,450
13272,2021/2/9,Mie,38
13273,2021/2/9,Shiga,33
13274,2021/2/9,Kyoto,136
13275,2021/2/9,Osaka,1021
13276,2021/2/9,Hyogo,448
13277,2021/2/9,Nara,42
13278,2021/2/9,Wakayama,15
13279,2021/2/9,Tottori,2
13280,2021/2/9,Shimane,0
13281,2021/2/9,Okayama,24
13282,2021/2/9,Hiroshima,96
13283,2021/2/9,Yamaguchi,30
13284,2021/2/9,Tokushima,15
13285,2021/2/9,Kagawa,17
13286,2021/2/9,Ehime,22
13287,2021/2/9,Kochi,17
13288,2021/2/9,Fukuoka,219
13289,2021/2/9,Saga,6
13290,2021/2/9,Nagasaki,35
13291,2021/2/9,Kumamoto,66
13292,2021/2/9,Oita,18
13293,2021/2/9,Miyazaki,20
13294,2021/2/9,Kagoshima,19
13295,2021/2/9,Okinawa,94
13296,2021/2/10,ALL,6676
13297,2021/2/10,Hokkaido,628
13298,2021/2/10,Aomori,14
13299,2021/2/10,Iwate,29
13300,2021/2/10,Miyagi,23
13301,2021/2/10,Akita,4
13302,2021/2/10,Yamagata,14
13303,2021/2/10,Fukushima,59
13304,2021/2/10,Ibaraki,86
13305,2021/2/10,Tochigi,57
13306,2021/2/10,Gunma,76
13307,2021/2/10,Saitama,435
13308,2021/2/10,Chiba,320
13309,2021/2/10,Tokyo,1078
13310,2021/2/10,Kanagawa,578
13311,2021/2/10,Niigata,13
13312,2021/2/10,Toyama,27
13313,2021/2/10,Ishikawa,60
13314,2021/2/10,Fukui,23
13315,2021/2/10,Yamanashi,15
13316,2021/2/10,Nagano,39
13317,2021/2/10,Gifu,87
13318,2021/2/10,Shizuoka,89
13319,2021/2/10,Aichi,460
13320,2021/2/10,Mie,39
13321,2021/2/10,Shiga,35
13322,2021/2/10,Kyoto,139
13323,2021/2/10,Osaka,1031
13324,2021/2/10,Hyogo,456
13325,2021/2/10,Nara,42
13326,2021/2/10,Wakayama,16
13327,2021/2/10,Tottori,2
13328,2021/2/10,Shimane,0
13329,2021/2/10,Okayama,24
13330,2021/2/10,Hiroshima,96
13331,2021/2/10,Yamaguchi,32
13332,2021/2/10,Tokushima,15
13333,2021/2/10,Kagawa,17
13334,2021/2/10,Ehime,22
13335,2021/2/10,Kochi,17
13336,2021/2/10,Fukuoka,220
13337,2021/2/10,Saga,6
13338,2021/2/10,Nagasaki,35
13339,2021/2/10,Kumamoto,66
13340,2021/2/10,Oita,18
13341,2021/2/10,Miyazaki,20
13342,2021/2/10,Kagoshima,19
13343,2021/2/10,Okinawa,95
13344,2021/2/11,ALL,6772
13345,2021/2/11,Hokkaido,630
13346,2021/2/11,Aomori,15
13347,2021/2/11,Iwate,29
13348,2021/2/11,Miyagi,23
13349,2021/2/11,Akita,5
13350,2021/2/11,Yamagata,14
13351,2021/2/11,Fukushima,59
13352,2021/2/11,Ibaraki,87
13353,2021/2/11,Tochigi,57
13354,2021/2/11,Gunma,79
13355,2021/2/11,Saitama,449
13356,2021/2/11,Chiba,329
13357,2021/2/11,Tokyo,1099
13358,2021/2/11,Kanagawa,590
13359,2021/2/11,Niigata,13
13360,2021/2/11,Toyama,27
13361,2021/2/11,Ishikawa,60
13362,2021/2/11,Fukui,24
13363,2021/2/11,Yamanashi,15
13364,2021/2/11,Nagano,39
13365,2021/2/11,Gifu,87
13366,2021/2/11,Shizuoka,91
13367,2021/2/11,Aichi,465
13368,2021/2/11,Mie,40
13369,2021/2/11,Shiga,35
13370,2021/2/11,Kyoto,139
13371,2021/2/11,Osaka,1037
13372,2021/2/11,Hyogo,463
13373,2021/2/11,Nara,42
13374,2021/2/11,Wakayama,16
13375,2021/2/11,Tottori,2
13376,2021/2/11,Shimane,0
13377,2021/2/11,Okayama,24
13378,2021/2/11,Hiroshima,98
13379,2021/2/11,Yamaguchi,33
13380,2021/2/11,Tokushima,15
13381,2021/2/11,Kagawa,17
13382,2021/2/11,Ehime,22
13383,2021/2/11,Kochi,17
13384,2021/2/11,Fukuoka,225
13385,2021/2/11,Saga,6
13386,2021/2/11,Nagasaki,35
13387,2021/2/11,Kumamoto,66
13388,2021/2/11,Oita,18
13389,2021/2/11,Miyazaki,20
13390,2021/2/11,Kagoshima,19
13391,2021/2/11,Okinawa,97
13392,2021/2/12,ALL,6847
13393,2021/2/12,Hokkaido,632
13394,2021/2/12,Aomori,16
13395,2021/2/12,Iwate,29
13396,2021/2/12,Miyagi,23
13397,2021/2/12,Akita,5
13398,2021/2/12,Yamagata,15
13399,2021/2/12,Fukushima,61
13400,2021/2/12,Ibaraki,88
13401,2021/2/12,Tochigi,58
13402,2021/2/12,Gunma,79
13403,2021/2/12,Saitama,454
13404,2021/2/12,Chiba,331
13405,2021/2/12,Tokyo,1114
13406,2021/2/12,Kanagawa,593
13407,2021/2/12,Niigata,13
13408,2021/2/12,Toyama,27
13409,2021/2/12,Ishikawa,60
13410,2021/2/12,Fukui,24
13411,2021/2/12,Yamanashi,16
13412,2021/2/12,Nagano,39
13413,2021/2/12,Gifu,89
13414,2021/2/12,Shizuoka,91
13415,2021/2/12,Aichi,470
13416,2021/2/12,Mie,41
13417,2021/2/12,Shiga,39
13418,2021/2/12,Kyoto,144
13419,2021/2/12,Osaka,1045
13420,2021/2/12,Hyogo,471
13421,2021/2/12,Nara,43
13422,2021/2/12,Wakayama,16
13423,2021/2/12,Tottori,2
13424,2021/2/12,Shimane,0
13425,2021/2/12,Okayama,26
13426,2021/2/12,Hiroshima,98
13427,2021/2/12,Yamaguchi,33
13428,2021/2/12,Tokushima,15
13429,2021/2/12,Kagawa,17
13430,2021/2/12,Ehime,22
13431,2021/2/12,Kochi,17
13432,2021/2/12,Fukuoka,226
13433,2021/2/12,Saga,6
13434,2021/2/12,Nagasaki,35
13435,2021/2/12,Kumamoto,67
13436,2021/2/12,Oita,18
13437,2021/2/12,Miyazaki,20
13438,2021/2/12,Kagoshima,20
13439,2021/2/12,Okinawa,99
13440,2021/2/13,ALL,6910
13441,2021/2/13,Hokkaido,637
13442,2021/2/13,Aomori,16
13443,2021/2/13,Iwate,29
13444,2021/2/13,Miyagi,23
13445,2021/2/13,Akita,5
13446,2021/2/13,Yamagata,15
13447,2021/2/13,Fukushima,63
13448,2021/2/13,Ibaraki,91
13449,2021/2/13,Tochigi,58
13450,2021/2/13,Gunma,79
13451,2021/2/13,Saitama,459
13452,2021/2/13,Chiba,344
13453,2021/2/13,Tokyo,1125
13454,2021/2/13,Kanagawa,596
13455,2021/2/13,Niigata,13
13456,2021/2/13,Toyama,27
13457,2021/2/13,Ishikawa,60
13458,2021/2/13,Fukui,24
13459,2021/2/13,Yamanashi,16
13460,2021/2/13,Nagano,39
13461,2021/2/13,Gifu,89
13462,2021/2/13,Shizuoka,92
13463,2021/2/13,Aichi,471
13464,2021/2/13,Mie,42
13465,2021/2/13,Shiga,39
13466,2021/2/13,Kyoto,144
13467,2021/2/13,Osaka,1052
13468,2021/2/13,Hyogo,476
13469,2021/2/13,Nara,43
13470,2021/2/13,Wakayama,16
13471,2021/2/13,Tottori,2
13472,2021/2/13,Shimane,0
13473,2021/2/13,Okayama,26
13474,2021/2/13,Hiroshima,98
13475,2021/2/13,Yamaguchi,33
13476,2021/2/13,Tokushima,15
13477,2021/2/13,Kagawa,17
13478,2021/2/13,Ehime,22
13479,2021/2/13,Kochi,17
13480,2021/2/13,Fukuoka,230
13481,2021/2/13,Saga,6
13482,2021/2/13,Nagasaki,35
13483,2021/2/13,Kumamoto,67
13484,2021/2/13,Oita,18
13485,2021/2/13,Miyazaki,20
13486,2021/2/13,Kagoshima,21
13487,2021/2/13,Okinawa,100
13488,2021/2/14,ALL,6950
13489,2021/2/14,Hokkaido,639
13490,2021/2/14,Aomori,17
13491,2021/2/14,Iwate,29
13492,2021/2/14,Miyagi,23
13493,2021/2/14,Akita,5
13494,2021/2/14,Yamagata,15
13495,2021/2/14,Fukushima,64
13496,2021/2/14,Ibaraki,94
13497,2021/2/14,Tochigi,58
13498,2021/2/14,Gunma,79
13499,2021/2/14,Saitama,462
13500,2021/2/14,Chiba,348
13501,2021/2/14,Tokyo,1131
13502,2021/2/14,Kanagawa,597
13503,2021/2/14,Niigata,13
13504,2021/2/14,Toyama,27
13505,2021/2/14,Ishikawa,60
13506,2021/2/14,Fukui,25
13507,2021/2/14,Yamanashi,16
13508,2021/2/14,Nagano,39
13509,2021/2/14,Gifu,91
13510,2021/2/14,Shizuoka,92
13511,2021/2/14,Aichi,475
13512,2021/2/14,Mie,42
13513,2021/2/14,Shiga,39
13514,2021/2/14,Kyoto,144
13515,2021/2/14,Osaka,1054
13516,2021/2/14,Hyogo,478
13517,2021/2/14,Nara,43
13518,2021/2/14,Wakayama,16
13519,2021/2/14,Tottori,2
13520,2021/2/14,Shimane,0
13521,2021/2/14,Okayama,26
13522,2021/2/14,Hiroshima,99
13523,2021/2/14,Yamaguchi,35
13524,2021/2/14,Tokushima,15
13525,2021/2/14,Kagawa,17
13526,2021/2/14,Ehime,22
13527,2021/2/14,Kochi,17
13528,2021/2/14,Fukuoka,234
13529,2021/2/14,Saga,6
13530,2021/2/14,Nagasaki,35
13531,2021/2/14,Kumamoto,67
13532,2021/2/14,Oita,18
13533,2021/2/14,Miyazaki,20
13534,2021/2/14,Kagoshima,21
13535,2021/2/14,Okinawa,101
13536,2021/2/15,ALL,7013
13537,2021/2/15,Hokkaido,640
13538,2021/2/15,Aomori,17
13539,2021/2/15,Iwate,29
13540,2021/2/15,Miyagi,23
13541,2021/2/15,Akita,6
13542,2021/2/15,Yamagata,15
13543,2021/2/15,Fukushima,64
13544,2021/2/15,Ibaraki,98
13545,2021/2/15,Tochigi,59
13546,2021/2/15,Gunma,81
13547,2021/2/15,Saitama,473
13548,2021/2/15,Chiba,351
13549,2021/2/15,Tokyo,1137
13550,2021/2/15,Kanagawa,598
13551,2021/2/15,Niigata,13
13552,2021/2/15,Toyama,27
13553,2021/2/15,Ishikawa,60
13554,2021/2/15,Fukui,25
13555,2021/2/15,Yamanashi,16
13556,2021/2/15,Nagano,41
13557,2021/2/15,Gifu,96
13558,2021/2/15,Shizuoka,92
13559,2021/2/15,Aichi,478
13560,2021/2/15,Mie,45
13561,2021/2/15,Shiga,39
13562,2021/2/15,Kyoto,147
13563,2021/2/15,Osaka,1058
13564,2021/2/15,Hyogo,480
13565,2021/2/15,Nara,43
13566,2021/2/15,Wakayama,17
13567,2021/2/15,Tottori,2
13568,2021/2/15,Shimane,0
13569,2021/2/15,Okayama,26
13570,2021/2/15,Hiroshima,99
13571,2021/2/15,Yamaguchi,35
13572,2021/2/15,Tokushima,15
13573,2021/2/15,Kagawa,18
13574,2021/2/15,Ehime,22
13575,2021/2/15,Kochi,17
13576,2021/2/15,Fukuoka,236
13577,2021/2/15,Saga,6
13578,2021/2/15,Nagasaki,36
13579,2021/2/15,Kumamoto,70
13580,2021/2/15,Oita,18
13581,2021/2/15,Miyazaki,21
13582,2021/2/15,Kagoshima,22
13583,2021/2/15,Okinawa,102
13584,2021/2/16,ALL,7100
13585,2021/2/16,Hokkaido,642
13586,2021/2/16,Aomori,17
13587,2021/2/16,Iwate,29
13588,2021/2/16,Miyagi,23
13589,2021/2/16,Akita,6
13590,2021/2/16,Yamagata,15
13591,2021/2/16,Fukushima,64
13592,2021/2/16,Ibaraki,99
13593,2021/2/16,Tochigi,60
13594,2021/2/16,Gunma,81
13595,2021/2/16,Saitama,483
13596,2021/2/16,Chiba,360
13597,2021/2/16,Tokyo,1164
13598,2021/2/16,Kanagawa,609
13599,2021/2/16,Niigata,14
13600,2021/2/16,Toyama,27
13601,2021/2/16,Ishikawa,60
13602,2021/2/16,Fukui,25
13603,2021/2/16,Yamanashi,16
13604,2021/2/16,Nagano,41
13605,2021/2/16,Gifu,96
13606,2021/2/16,Shizuoka,92
13607,2021/2/16,Aichi,482
13608,2021/2/16,Mie,46
13609,2021/2/16,Shiga,40
13610,2021/2/16,Kyoto,147
13611,2021/2/16,Osaka,1067
13612,2021/2/16,Hyogo,483
13613,2021/2/16,Nara,43
13614,2021/2/16,Wakayama,17
13615,2021/2/16,Tottori,2
13616,2021/2/16,Shimane,0
13617,2021/2/16,Okayama,26
13618,2021/2/16,Hiroshima,99
13619,2021/2/16,Yamaguchi,35
13620,2021/2/16,Tokushima,15
13621,2021/2/16,Kagawa,18
13622,2021/2/16,Ehime,22
13623,2021/2/16,Kochi,17
13624,2021/2/16,Fukuoka,241
13625,2021/2/16,Saga,6
13626,2021/2/16,Nagasaki,36
13627,2021/2/16,Kumamoto,70
13628,2021/2/16,Oita,18
13629,2021/2/16,Miyazaki,21
13630,2021/2/16,Kagoshima,22
13631,2021/2/16,Okinawa,104
13632,2021/2/17,ALL,7194
13633,2021/2/17,Hokkaido,644
13634,2021/2/17,Aomori,18
13635,2021/2/17,Iwate,29
13636,2021/2/17,Miyagi,23
13637,2021/2/17,Akita,6
13638,2021/2/17,Yamagata,15
13639,2021/2/17,Fukushima,64
13640,2021/2/17,Ibaraki,100
13641,2021/2/17,Tochigi,60
13642,2021/2/17,Gunma,81
13643,2021/2/17,Saitama,489
13644,2021/2/17,Chiba,373
13645,2021/2/17,Tokyo,1183
13646,2021/2/17,Kanagawa,623
13647,2021/2/17,Niigata,14
13648,2021/2/17,Toyama,27
13649,2021/2/17,Ishikawa,60
13650,2021/2/17,Fukui,25
13651,2021/2/17,Yamanashi,16
13652,2021/2/17,Nagano,41
13653,2021/2/17,Gifu,96
13654,2021/2/17,Shizuoka,92
13655,2021/2/17,Aichi,487
13656,2021/2/17,Mie,46
13657,2021/2/17,Shiga,40
13658,2021/2/17,Kyoto,147
13659,2021/2/17,Osaka,1078
13660,2021/2/17,Hyogo,494
13661,2021/2/17,Nara,44
13662,2021/2/17,Wakayama,17
13663,2021/2/17,Tottori,2
13664,2021/2/17,Shimane,0
13665,2021/2/17,Okayama,26
13666,2021/2/17,Hiroshima,99
13667,2021/2/17,Yamaguchi,35
13668,2021/2/17,Tokushima,16
13669,2021/2/17,Kagawa,18
13670,2021/2/17,Ehime,22
13671,2021/2/17,Kochi,17
13672,2021/2/17,Fukuoka,247
13673,2021/2/17,Saga,7
13674,2021/2/17,Nagasaki,36
13675,2021/2/17,Kumamoto,70
13676,2021/2/17,Oita,18
13677,2021/2/17,Miyazaki,21
13678,2021/2/17,Kagoshima,24
13679,2021/2/17,Okinawa,104
13680,2021/2/18,ALL,7272
13681,2021/2/18,Hokkaido,647
13682,2021/2/18,Aomori,18
13683,2021/2/18,Iwate,29
13684,2021/2/18,Miyagi,23
13685,2021/2/18,Akita,6
13686,2021/2/18,Yamagata,15
13687,2021/2/18,Fukushima,64
13688,2021/2/18,Ibaraki,100
13689,2021/2/18,Tochigi,60
13690,2021/2/18,Gunma,83
13691,2021/2/18,Saitama,495
13692,2021/2/18,Chiba,383
13693,2021/2/18,Tokyo,1210
13694,2021/2/18,Kanagawa,629
13695,2021/2/18,Niigata,14
13696,2021/2/18,Toyama,27
13697,2021/2/18,Ishikawa,60
13698,2021/2/18,Fukui,25
13699,2021/2/18,Yamanashi,16
13700,2021/2/18,Nagano,41
13701,2021/2/18,Gifu,96
13702,2021/2/18,Shizuoka,92
13703,2021/2/18,Aichi,492
13704,2021/2/18,Mie,48
13705,2021/2/18,Shiga,40
13706,2021/2/18,Kyoto,147
13707,2021/2/18,Osaka,1082
13708,2021/2/18,Hyogo,500
13709,2021/2/18,Nara,44
13710,2021/2/18,Wakayama,17
13711,2021/2/18,Tottori,2
13712,2021/2/18,Shimane,0
13713,2021/2/18,Okayama,26
13714,2021/2/18,Hiroshima,99
13715,2021/2/18,Yamaguchi,35
13716,2021/2/18,Tokushima,16
13717,2021/2/18,Kagawa,18
13718,2021/2/18,Ehime,22
13719,2021/2/18,Kochi,17
13720,2021/2/18,Fukuoka,251
13721,2021/2/18,Saga,7
13722,2021/2/18,Nagasaki,36
13723,2021/2/18,Kumamoto,71
13724,2021/2/18,Oita,20
13725,2021/2/18,Miyazaki,21
13726,2021/2/18,Kagoshima,24
13727,2021/2/18,Okinawa,104
13728,2021/2/19,ALL,7331
13729,2021/2/19,Hokkaido,650
13730,2021/2/19,Aomori,19
13731,2021/2/19,Iwate,30
13732,2021/2/19,Miyagi,23
13733,2021/2/19,Akita,6
13734,2021/2/19,Yamagata,15
13735,2021/2/19,Fukushima,66
13736,2021/2/19,Ibaraki,102
13737,2021/2/19,Tochigi,61
13738,2021/2/19,Gunma,83
13739,2021/2/19,Saitama,502
13740,2021/2/19,Chiba,385
13741,2021/2/19,Tokyo,1221
13742,2021/2/19,Kanagawa,633
13743,2021/2/19,Niigata,14
13744,2021/2/19,Toyama,27
13745,2021/2/19,Ishikawa,61
13746,2021/2/19,Fukui,25
13747,2021/2/19,Yamanashi,16
13748,2021/2/19,Nagano,41
13749,2021/2/19,Gifu,100
13750,2021/2/19,Shizuoka,92
13751,2021/2/19,Aichi,498
13752,2021/2/19,Mie,48
13753,2021/2/19,Shiga,42
13754,2021/2/19,Kyoto,149
13755,2021/2/19,Osaka,1084
13756,2021/2/19,Hyogo,502
13757,2021/2/19,Nara,44
13758,2021/2/19,Wakayama,17
13759,2021/2/19,Tottori,2
13760,2021/2/19,Shimane,0
13761,2021/2/19,Okayama,29
13762,2021/2/19,Hiroshima,99
13763,2021/2/19,Yamaguchi,35
13764,2021/2/19,Tokushima,16
13765,2021/2/19,Kagawa,18
13766,2021/2/19,Ehime,23
13767,2021/2/19,Kochi,17
13768,2021/2/19,Fukuoka,252
13769,2021/2/19,Saga,7
13770,2021/2/19,Nagasaki,36
13771,2021/2/19,Kumamoto,72
13772,2021/2/19,Oita,20
13773,2021/2/19,Miyazaki,21
13774,2021/2/19,Kagoshima,24
13775,2021/2/19,Okinawa,104
13776,2021/2/20,ALL,7415
13777,2021/2/20,Hokkaido,656
13778,2021/2/20,Aomori,19
13779,2021/2/20,Iwate,30
13780,2021/2/20,Miyagi,24
13781,2021/2/20,Akita,6
13782,2021/2/20,Yamagata,15
13783,2021/2/20,Fukushima,66
13784,2021/2/20,Ibaraki,102
13785,2021/2/20,Tochigi,64
13786,2021/2/20,Gunma,83
13787,2021/2/20,Saitama,512
13788,2021/2/20,Chiba,389
13789,2021/2/20,Tokyo,1248
13790,2021/2/20,Kanagawa,641
13791,2021/2/20,Niigata,14
13792,2021/2/20,Toyama,27
13793,2021/2/20,Ishikawa,61
13794,2021/2/20,Fukui,25
13795,2021/2/20,Yamanashi,16
13796,2021/2/20,Nagano,41
13797,2021/2/20,Gifu,100
13798,2021/2/20,Shizuoka,92
13799,2021/2/20,Aichi,501
13800,2021/2/20,Mie,48
13801,2021/2/20,Shiga,43
13802,2021/2/20,Kyoto,149
13803,2021/2/20,Osaka,1088
13804,2021/2/20,Hyogo,503
13805,2021/2/20,Nara,45
13806,2021/2/20,Wakayama,17
13807,2021/2/20,Tottori,2
13808,2021/2/20,Shimane,0
13809,2021/2/20,Okayama,29
13810,2021/2/20,Hiroshima,99
13811,2021/2/20,Yamaguchi,35
13812,2021/2/20,Tokushima,16
13813,2021/2/20,Kagawa,18
13814,2021/2/20,Ehime,23
13815,2021/2/20,Kochi,17
13816,2021/2/20,Fukuoka,260
13817,2021/2/20,Saga,7
13818,2021/2/20,Nagasaki,36
13819,2021/2/20,Kumamoto,72
13820,2021/2/20,Oita,20
13821,2021/2/20,Miyazaki,21
13822,2021/2/20,Kagoshima,24
13823,2021/2/20,Okinawa,111
13824,2021/2/21,ALL,7472
13825,2021/2/21,Hokkaido,656
13826,2021/2/21,Aomori,19
13827,2021/2/21,Iwate,30
13828,2021/2/21,Miyagi,24
13829,2021/2/21,Akita,6
13830,2021/2/21,Yamagata,15
13831,2021/2/21,Fukushima,66
13832,2021/2/21,Ibaraki,103
13833,2021/2/21,Tochigi,65
13834,2021/2/21,Gunma,83
13835,2021/2/21,Saitama,521
13836,2021/2/21,Chiba,395
13837,2021/2/21,Tokyo,1265
13838,2021/2/21,Kanagawa,648
13839,2021/2/21,Niigata,14
13840,2021/2/21,Toyama,27
13841,2021/2/21,Ishikawa,61
13842,2021/2/21,Fukui,25
13843,2021/2/21,Yamanashi,16
13844,2021/2/21,Nagano,41
13845,2021/2/21,Gifu,103
13846,2021/2/21,Shizuoka,92
13847,2021/2/21,Aichi,502
13848,2021/2/21,Mie,48
13849,2021/2/21,Shiga,43
13850,2021/2/21,Kyoto,149
13851,2021/2/21,Osaka,1089
13852,2021/2/21,Hyogo,505
13853,2021/2/21,Nara,45
13854,2021/2/21,Wakayama,17
13855,2021/2/21,Tottori,2
13856,2021/2/21,Shimane,0
13857,2021/2/21,Okayama,29
13858,2021/2/21,Hiroshima,101
13859,2021/2/21,Yamaguchi,35
13860,2021/2/21,Tokushima,16
13861,2021/2/21,Kagawa,18
13862,2021/2/21,Ehime,23
13863,2021/2/21,Kochi,17
13864,2021/2/21,Fukuoka,264
13865,2021/2/21,Saga,7
13866,2021/2/21,Nagasaki,36
13867,2021/2/21,Kumamoto,72
13868,2021/2/21,Oita,20
13869,2021/2/21,Miyazaki,21
13870,2021/2/21,Kagoshima,24
13871,2021/2/21,Okinawa,114
13872,2021/2/22,ALL,7527
13873,2021/2/22,Hokkaido,660
13874,2021/2/22,Aomori,19
13875,2021/2/22,Iwate,30
13876,2021/2/22,Miyagi,24
13877,2021/2/22,Akita,6
13878,2021/2/22,Yamagata,15
13879,2021/2/22,Fukushima,69
13880,2021/2/22,Ibaraki,103
13881,2021/2/22,Tochigi,65
13882,2021/2/22,Gunma,83
13883,2021/2/22,Saitama,525
13884,2021/2/22,Chiba,405
13885,2021/2/22,Tokyo,1274
13886,2021/2/22,Kanagawa,649
13887,2021/2/22,Niigata,14
13888,2021/2/22,Toyama,27
13889,2021/2/22,Ishikawa,61
13890,2021/2/22,Fukui,25
13891,2021/2/22,Yamanashi,16
13892,2021/2/22,Nagano,41
13893,2021/2/22,Gifu,105
13894,2021/2/22,Shizuoka,93
13895,2021/2/22,Aichi,506
13896,2021/2/22,Mie,49
13897,2021/2/22,Shiga,44
13898,2021/2/22,Kyoto,153
13899,2021/2/22,Osaka,1092
13900,2021/2/22,Hyogo,505
13901,2021/2/22,Nara,45
13902,2021/2/22,Wakayama,17
13903,2021/2/22,Tottori,2
13904,2021/2/22,Shimane,0
13905,2021/2/22,Okayama,29
13906,2021/2/22,Hiroshima,101
13907,2021/2/22,Yamaguchi,36
13908,2021/2/22,Tokushima,16
13909,2021/2/22,Kagawa,18
13910,2021/2/22,Ehime,23
13911,2021/2/22,Kochi,17
13912,2021/2/22,Fukuoka,269
13913,2021/2/22,Saga,8
13914,2021/2/22,Nagasaki,36
13915,2021/2/22,Kumamoto,72
13916,2021/2/22,Oita,21
13917,2021/2/22,Miyazaki,21
13918,2021/2/22,Kagoshima,24
13919,2021/2/22,Okinawa,114
13920,2021/2/23,ALL,7582
13921,2021/2/23,Hokkaido,665
13922,2021/2/23,Aomori,19
13923,2021/2/23,Iwate,30
13924,2021/2/23,Miyagi,25
13925,2021/2/23,Akita,6
13926,2021/2/23,Yamagata,15
13927,2021/2/23,Fukushima,69
13928,2021/2/23,Ibaraki,103
13929,2021/2/23,Tochigi,65
13930,2021/2/23,Gunma,83
13931,2021/2/23,Saitama,528
13932,2021/2/23,Chiba,416
13933,2021/2/23,Tokyo,1285
13934,2021/2/23,Kanagawa,655
13935,2021/2/23,Niigata,14
13936,2021/2/23,Toyama,27
13937,2021/2/23,Ishikawa,61
13938,2021/2/23,Fukui,25
13939,2021/2/23,Yamanashi,16
13940,2021/2/23,Nagano,41
13941,2021/2/23,Gifu,106
13942,2021/2/23,Shizuoka,93
13943,2021/2/23,Aichi,510
13944,2021/2/23,Mie,51
13945,2021/2/23,Shiga,44
13946,2021/2/23,Kyoto,153
13947,2021/2/23,Osaka,1097
13948,2021/2/23,Hyogo,506
13949,2021/2/23,Nara,45
13950,2021/2/23,Wakayama,17
13951,2021/2/23,Tottori,2
13952,2021/2/23,Shimane,0
13953,2021/2/23,Okayama,29
13954,2021/2/23,Hiroshima,101
13955,2021/2/23,Yamaguchi,36
13956,2021/2/23,Tokushima,16
13957,2021/2/23,Kagawa,18
13958,2021/2/23,Ehime,23
13959,2021/2/23,Kochi,17
13960,2021/2/23,Fukuoka,273
13961,2021/2/23,Saga,8
13962,2021/2/23,Nagasaki,36
13963,2021/2/23,Kumamoto,72
13964,2021/2/23,Oita,21
13965,2021/2/23,Miyazaki,21
13966,2021/2/23,Kagoshima,25
13967,2021/2/23,Okinawa,114
13968,2021/2/24,ALL,7645
